doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source,country_source_response
202005121,2020-05-12,10,"Le tableau est le même que ces derniers jours, vous voyez une augmentation des nouveaux cas, en particulier aux États-Unis. Nous avons également constaté, ce qui n'est pas très clair, une légère augmentation en Asie du Sud-Est, signe d'une nouvelle flambée des cas, ainsi qu'une augmentation en Russie, en Inde et dans d'autres parties de l'Asie. Au niveau mondial, nous avons environ 4 millions de cas et 286 000 décès. En Europe, 349 000 décès, et le grand nombre de malades et de morts n'est pas très clair. Si nous regardons les nouveaux cas par jour en Suède, nous avons un rattrapage des cas de la veille, car nous avons habituellement une réduction des cas pendant les week-ends, nous voyons un total de plus de 27 000 cas, dont 602 ont été signalés au cours des dernières 24 heures.",non,,,,,non,non,,
202005121,2020-05-12,11,"Nous avons également constaté, ce qui n'est pas très clair, une légère augmentation en Asie du Sud-Est, signe d'une nouvelle flambée des cas, ainsi qu'une augmentation en Russie, en Inde et dans d'autres parties de l'Asie. Au niveau mondial, nous avons environ 4 millions de cas et 286 000 décès. En Europe, 349 000 décès, et le grand nombre de malades et de morts n'est pas très clair. Si nous regardons les nouveaux cas par jour en Suède, nous avons un rattrapage des cas de la veille, car nous avons habituellement une réduction des cas pendant les week-ends, nous voyons un total de plus de 27 000 cas, dont 602 ont été signalés au cours des dernières 24 heures. La tendance est similaire, c'est-à-dire que si nous regardons l'échantillonnage, nous voyons une phase de plateau ou peut-être une pente, et les barres violettes blanchâtres se rapportent à l'échantillonnage pour le personnel afin de s'assurer qu'il peut travailler ou qu'il doit être à la maison.",non,,,,,non,non,,
202005121,2020-05-12,12,"Au niveau mondial, nous avons environ 4 millions de cas et 286 000 décès. En Europe, 349 000 décès, et le grand nombre de malades et de morts n'est pas très clair. Si nous regardons les nouveaux cas par jour en Suède, nous avons un rattrapage des cas de la veille, car nous avons habituellement une réduction des cas pendant les week-ends, nous voyons un total de plus de 27 000 cas, dont 602 ont été signalés au cours des dernières 24 heures. La tendance est similaire, c'est-à-dire que si nous regardons l'échantillonnage, nous voyons une phase de plateau ou peut-être une pente, et les barres violettes blanchâtres se rapportent à l'échantillonnage pour le personnel afin de s'assurer qu'il peut travailler ou qu'il doit être à la maison. Le noir est la valeur moyenne basée sur l'échantillonnage, où nous voyons la phase de plateau et la lenteur de la pente.",non,,,,,non,non,,
202005121,2020-05-12,13,"En Europe, 349 000 décès, et le grand nombre de malades et de morts n'est pas très clair. Si nous regardons les nouveaux cas par jour en Suède, nous avons un rattrapage des cas de la veille, car nous avons habituellement une réduction des cas pendant les week-ends, nous voyons un total de plus de 27 000 cas, dont 602 ont été signalés au cours des dernières 24 heures. La tendance est similaire, c'est-à-dire que si nous regardons l'échantillonnage, nous voyons une phase de plateau ou peut-être une pente, et les barres violettes blanchâtres se rapportent à l'échantillonnage pour le personnel afin de s'assurer qu'il peut travailler ou qu'il doit être à la maison. Le noir est la valeur moyenne basée sur l'échantillonnage, où nous voyons la phase de plateau et la lenteur de la pente. Le nombre de patients en soins intensifs, ventilé entre la région de Stockholm et le reste de la Suède, affiche une baisse plus nette par rapport au nombre total de cas, et en plus de l'échantillonnage, il concerne également les personnes moins gravement malades, qui n'étaient échantillonnées auparavant et qui sont désormais, selon toute vraisemblance, incluses dans les statistiques, de sorte que la pente est un peu moins forte.",non,,,,,non,non,,
202005121,2020-05-12,14,"Si nous regardons les nouveaux cas par jour en Suède, nous avons un rattrapage des cas de la veille, car nous avons habituellement une réduction des cas pendant les week-ends, nous voyons un total de plus de 27 000 cas, dont 602 ont été signalés au cours des dernières 24 heures. La tendance est similaire, c'est-à-dire que si nous regardons l'échantillonnage, nous voyons une phase de plateau ou peut-être une pente, et les barres violettes blanchâtres se rapportent à l'échantillonnage pour le personnel afin de s'assurer qu'il peut travailler ou qu'il doit être à la maison. Le noir est la valeur moyenne basée sur l'échantillonnage, où nous voyons la phase de plateau et la lenteur de la pente. Le nombre de patients en soins intensifs, ventilé entre la région de Stockholm et le reste de la Suède, affiche une baisse plus nette par rapport au nombre total de cas, et en plus de l'échantillonnage, il concerne également les personnes moins gravement malades, qui n'étaient échantillonnées auparavant et qui sont désormais, selon toute vraisemblance, incluses dans les statistiques, de sorte que la pente est un peu moins forte. Mais il y a toujours un grand nombre de personnes admises pour traitement dans l'unité de soins intensifs",non,,,,,non,non,,
202005121,2020-05-12,15,"La tendance est similaire, c'est-à-dire que si nous regardons l'échantillonnage, nous voyons une phase de plateau ou peut-être une pente, et les barres violettes blanchâtres se rapportent à l'échantillonnage pour le personnel afin de s'assurer qu'il peut travailler ou qu'il doit être à la maison. Le noir est la valeur moyenne basée sur l'échantillonnage, où nous voyons la phase de plateau et la lenteur de la pente. Le nombre de patients en soins intensifs, ventilé entre la région de Stockholm et le reste de la Suède, affiche une baisse plus nette par rapport au nombre total de cas, et en plus de l'échantillonnage, il concerne également les personnes moins gravement malades, qui n'étaient échantillonnées auparavant et qui sont désormais, selon toute vraisemblance, incluses dans les statistiques, de sorte que la pente est un peu moins forte. Mais il y a toujours un grand nombre de personnes admises pour traitement dans l'unité de soins intensifs - un total de 1 765 ont été traitées dans l'unité de soins intensifs A. En termes de répartition dans le pays par rapport à Stockholm, la différence reste à peu près la même.",non,,,,,non,non,,
202005121,2020-05-12,16,"Le noir est la valeur moyenne basée sur l'échantillonnage, où nous voyons la phase de plateau et la lenteur de la pente. Le nombre de patients en soins intensifs, ventilé entre la région de Stockholm et le reste de la Suède, affiche une baisse plus nette par rapport au nombre total de cas, et en plus de l'échantillonnage, il concerne également les personnes moins gravement malades, qui n'étaient échantillonnées auparavant et qui sont désormais, selon toute vraisemblance, incluses dans les statistiques, de sorte que la pente est un peu moins forte. Mais il y a toujours un grand nombre de personnes admises pour traitement dans l'unité de soins intensifs - un total de 1 765 ont été traitées dans l'unité de soins intensifs A. En termes de répartition dans le pays par rapport à Stockholm, la différence reste à peu près la même. Si nous regardons le nombre de décès par jour, nous savons que les statistiques sont quelque peu à la traîne.",non,,,,,non,non,,
202005121,2020-05-12,17,"Le nombre de patients en soins intensifs, ventilé entre la région de Stockholm et le reste de la Suède, affiche une baisse plus nette par rapport au nombre total de cas, et en plus de l'échantillonnage, il concerne également les personnes moins gravement malades, qui n'étaient échantillonnées auparavant et qui sont désormais, selon toute vraisemblance, incluses dans les statistiques, de sorte que la pente est un peu moins forte. Mais il y a toujours un grand nombre de personnes admises pour traitement dans l'unité de soins intensifs - un total de 1 765 ont été traitées dans l'unité de soins intensifs A. En termes de répartition dans le pays par rapport à Stockholm, la différence reste à peu près la même. Si nous regardons le nombre de décès par jour, nous savons que les statistiques sont quelque peu à la traîne. C'est pourquoi il convient de se concentrer sur la moyenne mobile sur sept jours, qui correspond à la courbe noire.",non,,,,,non,non,,
202005121,2020-05-12,18,"Mais il y a toujours un grand nombre de personnes admises pour traitement dans l'unité de soins intensifs - un total de 1 765 ont été traitées dans l'unité de soins intensifs A. En termes de répartition dans le pays par rapport à Stockholm, la différence reste à peu près la même. Si nous regardons le nombre de décès par jour, nous savons que les statistiques sont quelque peu à la traîne. C'est pourquoi il convient de se concentrer sur la moyenne mobile sur sept jours, qui correspond à la courbe noire. Dans ce cas, nous utilisons les bases de données sur les décès, et nous allons donc probablement trouver quelques cas, mais si vous regardez la courbe noire, cela représente environ 70 décès par jour.",non,,,,,non,non,,
202005121,2020-05-12,19,"- un total de 1 765 ont été traitées dans l'unité de soins intensifs A. En termes de répartition dans le pays par rapport à Stockholm, la différence reste à peu près la même. Si nous regardons le nombre de décès par jour, nous savons que les statistiques sont quelque peu à la traîne. C'est pourquoi il convient de se concentrer sur la moyenne mobile sur sept jours, qui correspond à la courbe noire. Dans ce cas, nous utilisons les bases de données sur les décès, et nous allons donc probablement trouver quelques cas, mais si vous regardez la courbe noire, cela représente environ 70 décès par jour. Au total, nous en sommes maintenant à 3313 personnes décédées en Suède.",non,,,,,non,non,,
202005121,2020-05-12,20,"Si nous regardons le nombre de décès par jour, nous savons que les statistiques sont quelque peu à la traîne. C'est pourquoi il convient de se concentrer sur la moyenne mobile sur sept jours, qui correspond à la courbe noire. Dans ce cas, nous utilisons les bases de données sur les décès, et nous allons donc probablement trouver quelques cas, mais si vous regardez la courbe noire, cela représente environ 70 décès par jour. Au total, nous en sommes maintenant à 3313 personnes décédées en Suède. J'ai parlé un peu de l'échantillonnage, voici le dénominateur du nombre total de personnes échantillonnées, en termes de résultats négatifs, et les turquoises sont les cas positifs au moment de l'échantillonnage.",non,,,,,non,non,,
202005121,2020-05-12,21,"C'est pourquoi il convient de se concentrer sur la moyenne mobile sur sept jours, qui correspond à la courbe noire. Dans ce cas, nous utilisons les bases de données sur les décès, et nous allons donc probablement trouver quelques cas, mais si vous regardez la courbe noire, cela représente environ 70 décès par jour. Au total, nous en sommes maintenant à 3313 personnes décédées en Suède. J'ai parlé un peu de l'échantillonnage, voici le dénominateur du nombre total de personnes échantillonnées, en termes de résultats négatifs, et les turquoises sont les cas positifs au moment de l'échantillonnage. Nous constatons une augmentation de l'échantillonnage, mais pas la même augmentation du nombre de cas positifs confirmés.",oui,sciences naturelles,"na

the text provided does not mention a specific source or expert regarding the data presented on the graph. therefore, i cannot provide a specific source for this information. however, it is important to note that the data used in this statement should come from a reliable and reputable source, such as a public health agency or scientific research organization, to ensure its accuracy and validity.",mitigation,négatif,non,non,,NA
202005121,2020-05-12,22,"Dans ce cas, nous utilisons les bases de données sur les décès, et nous allons donc probablement trouver quelques cas, mais si vous regardez la courbe noire, cela représente environ 70 décès par jour. Au total, nous en sommes maintenant à 3313 personnes décédées en Suède. J'ai parlé un peu de l'échantillonnage, voici le dénominateur du nombre total de personnes échantillonnées, en termes de résultats négatifs, et les turquoises sont les cas positifs au moment de l'échantillonnage. Nous constatons une augmentation de l'échantillonnage, mais pas la même augmentation du nombre de cas positifs confirmés. Nous n'avons pas d'augmentation réelle du nombre de cas.",non,,,,,non,non,,
202005121,2020-05-12,23,"Au total, nous en sommes maintenant à 3313 personnes décédées en Suède. J'ai parlé un peu de l'échantillonnage, voici le dénominateur du nombre total de personnes échantillonnées, en termes de résultats négatifs, et les turquoises sont les cas positifs au moment de l'échantillonnage. Nous constatons une augmentation de l'échantillonnage, mais pas la même augmentation du nombre de cas positifs confirmés. Nous n'avons pas d'augmentation réelle du nombre de cas. Voici une autre illustration montrant la proportion d'échantillons positifs.",non,,,,,non,non,,
202005121,2020-05-12,24,"J'ai parlé un peu de l'échantillonnage, voici le dénominateur du nombre total de personnes échantillonnées, en termes de résultats négatifs, et les turquoises sont les cas positifs au moment de l'échantillonnage. Nous constatons une augmentation de l'échantillonnage, mais pas la même augmentation du nombre de cas positifs confirmés. Nous n'avons pas d'augmentation réelle du nombre de cas. Voici une autre illustration montrant la proportion d'échantillons positifs. Là encore, lorsque nous augmentons le nombre de groupes échantillonnés, nous obtenons une statistique différente pour les données du dénominateur, mais il est important de tenir compte de la proportion de positifs.",oui,sciences naturelles,"na

the passage mentions the use of sampling and the number of positive cases found, but it does not provide a specific source for this information. therefore, i cannot identify a specific organization, institution, or expert as the source of this information.",suppression,négatif,non,non,,NA
202005121,2020-05-12,25,"Nous constatons une augmentation de l'échantillonnage, mais pas la même augmentation du nombre de cas positifs confirmés. Nous n'avons pas d'augmentation réelle du nombre de cas. Voici une autre illustration montrant la proportion d'échantillons positifs. Là encore, lorsque nous augmentons le nombre de groupes échantillonnés, nous obtenons une statistique différente pour les données du dénominateur, mais il est important de tenir compte de la proportion de positifs. Si nous examinons la courbe supérieure, qui correspond à l'échantillonnage général, c'est-à-dire ceux qui sont échantillonnés sur la base d'une indication médicale d'hospitalisation ou si le médecin doit prendre position, ou si le personnel est échantillonné, nous aboutissons à l'échantillonnage général, où nous constatons que la proportion de positifs a atteint un plateau, mais qu'elle est maintenant en baisse.",oui,sciences naturelles,"na

the text provided does not mention a specific source or expert related to the covid-19 pandemic. therefore, i cannot provide a specific source or reference as requested in your question.",suppression,négatif,non,non,,NA
202005121,2020-05-12,26,"Nous n'avons pas d'augmentation réelle du nombre de cas. Voici une autre illustration montrant la proportion d'échantillons positifs. Là encore, lorsque nous augmentons le nombre de groupes échantillonnés, nous obtenons une statistique différente pour les données du dénominateur, mais il est important de tenir compte de la proportion de positifs. Si nous examinons la courbe supérieure, qui correspond à l'échantillonnage général, c'est-à-dire ceux qui sont échantillonnés sur la base d'une indication médicale d'hospitalisation ou si le médecin doit prendre position, ou si le personnel est échantillonné, nous aboutissons à l'échantillonnage général, où nous constatons que la proportion de positifs a atteint un plateau, mais qu'elle est maintenant en baisse. Dans l'échantillonnage centenaire,",non,,,,,non,non,,
202005121,2020-05-12,27,"Voici une autre illustration montrant la proportion d'échantillons positifs. Là encore, lorsque nous augmentons le nombre de groupes échantillonnés, nous obtenons une statistique différente pour les données du dénominateur, mais il est important de tenir compte de la proportion de positifs. Si nous examinons la courbe supérieure, qui correspond à l'échantillonnage général, c'est-à-dire ceux qui sont échantillonnés sur la base d'une indication médicale d'hospitalisation ou si le médecin doit prendre position, ou si le personnel est échantillonné, nous aboutissons à l'échantillonnage général, où nous constatons que la proportion de positifs a atteint un plateau, mais qu'elle est maintenant en baisse. Dans l'échantillonnage centenaire, avec moins de points de données, des échantillonneurs désignés dans tout le pays avec des médecins de famille qui reçoivent des symptômes respiratoires, ils sont échantillonnés pour voir la cause, où nous avons vu que ceux qui demandent avec des symptômes respiratoires, environ 15% ont été positifs, mais récemment c'était 10% qui étaient positifs pour le covid-19.",oui,sciences naturelles,"la source mentionnee dans cet extrait de conference de presse est l'echantillonnage centenaire (""the centenary sample"" en anglais) avec des echantillonneurs designes dans tout le pays et des medecins de famille qui recoivent des symptomes respiratoires. il s'agit d'une source specifique, mais il n'y a pas de reference explicite a une organisation ou a une institution scientifique precise. la source est donc ""le centenary sample"" avec ses echantillonneurs et medecins de famille.",suppression,négatif,non,non,,oui
202005121,2020-05-12,28,"Là encore, lorsque nous augmentons le nombre de groupes échantillonnés, nous obtenons une statistique différente pour les données du dénominateur, mais il est important de tenir compte de la proportion de positifs. Si nous examinons la courbe supérieure, qui correspond à l'échantillonnage général, c'est-à-dire ceux qui sont échantillonnés sur la base d'une indication médicale d'hospitalisation ou si le médecin doit prendre position, ou si le personnel est échantillonné, nous aboutissons à l'échantillonnage général, où nous constatons que la proportion de positifs a atteint un plateau, mais qu'elle est maintenant en baisse. Dans l'échantillonnage centenaire, avec moins de points de données, des échantillonneurs désignés dans tout le pays avec des médecins de famille qui reçoivent des symptômes respiratoires, ils sont échantillonnés pour voir la cause, où nous avons vu que ceux qui demandent avec des symptômes respiratoires, environ 15% ont été positifs, mais récemment c'était 10% qui étaient positifs pour le covid-19. Je montre à nouveau cette image qui montre la morbidité générale mesurée sur d'autres infections virales, l'image de gauche montre la mesure de la grippe, la ligne turquoise montre que lorsque nous avons introduit des conseils et des recommandations sur l'éloignement, l'hygiène et le maintien de la distance, l'incidence de la grippe a diminué, de même avec le virus",oui,sciences naturelles,"na

il n'y a pas de source scientifique specifique mentionnee dans cet extrait de conference de presse. cependant, il est fait reference a des conseils et des recommandations sur l'eloignement, l'hygiene et le maintien de la distance en contexte de pandemie de covid-19, sans mentionner explicitement une source pour ces informations.",suppression,neutre,non,non,,NA
202005121,2020-05-12,29,"Si nous examinons la courbe supérieure, qui correspond à l'échantillonnage général, c'est-à-dire ceux qui sont échantillonnés sur la base d'une indication médicale d'hospitalisation ou si le médecin doit prendre position, ou si le personnel est échantillonné, nous aboutissons à l'échantillonnage général, où nous constatons que la proportion de positifs a atteint un plateau, mais qu'elle est maintenant en baisse. Dans l'échantillonnage centenaire, avec moins de points de données, des échantillonneurs désignés dans tout le pays avec des médecins de famille qui reçoivent des symptômes respiratoires, ils sont échantillonnés pour voir la cause, où nous avons vu que ceux qui demandent avec des symptômes respiratoires, environ 15% ont été positifs, mais récemment c'était 10% qui étaient positifs pour le covid-19. Je montre à nouveau cette image qui montre la morbidité générale mesurée sur d'autres infections virales, l'image de gauche montre la mesure de la grippe, la ligne turquoise montre que lorsque nous avons introduit des conseils et des recommandations sur l'éloignement, l'hygiène et le maintien de la distance, l'incidence de la grippe a diminué, de même avec le virus Rs, cela dure, comme un signe que la morbidité générale a diminué.",oui,sciences naturelles,"na

there is no specific source mentioned in this excerpt from a press conference regarding the covid-19 pandemic. the speaker references medical indications and doctors, but there is no mention of a specific organization, institution, or expert.",suppression,négatif,non,non,,oui
202005121,2020-05-12,30,"Dans l'échantillonnage centenaire, avec moins de points de données, des échantillonneurs désignés dans tout le pays avec des médecins de famille qui reçoivent des symptômes respiratoires, ils sont échantillonnés pour voir la cause, où nous avons vu que ceux qui demandent avec des symptômes respiratoires, environ 15% ont été positifs, mais récemment c'était 10% qui étaient positifs pour le covid-19. Je montre à nouveau cette image qui montre la morbidité générale mesurée sur d'autres infections virales, l'image de gauche montre la mesure de la grippe, la ligne turquoise montre que lorsque nous avons introduit des conseils et des recommandations sur l'éloignement, l'hygiène et le maintien de la distance, l'incidence de la grippe a diminué, de même avec le virus Rs, cela dure, comme un signe que la morbidité générale a diminué. Nous avons également compilé les premiers chiffres d'une enquête transversale portant sur l'ensemble du pays, quelqu'un sait peut-être que nous l'avons réalisée au cours de la semaine 14 à Stockholm auprès d'un groupe spécifique d'individus, où 738 Stockholmois ont donné des échantillons, et nous avons constaté au cours de la semaine 14 que 2,5 % étaient positifs pour les virus respiratoires, ce qui montre qu'il s'agissait d'une valeur moyenne approximative pour la morbidité à Stockholm cette semaine-là, une infection active, pas les autres, il s'agit d'une détection d'une infection active.",oui,sciences naturelles,"la source mentionnee dans cet extrait de conference de presse est l'enquete transversale compilee au cours de la semaine 14 a stockholm, ou 738 stockholmois ont donne des echantillons. cependant, il n'y a pas de mention d'une organisation ou d'une institution specifique associee a cette enquete.",suppression,négatif,non,non,,oui
202005121,2020-05-12,31,"avec moins de points de données, des échantillonneurs désignés dans tout le pays avec des médecins de famille qui reçoivent des symptômes respiratoires, ils sont échantillonnés pour voir la cause, où nous avons vu que ceux qui demandent avec des symptômes respiratoires, environ 15% ont été positifs, mais récemment c'était 10% qui étaient positifs pour le covid-19. Je montre à nouveau cette image qui montre la morbidité générale mesurée sur d'autres infections virales, l'image de gauche montre la mesure de la grippe, la ligne turquoise montre que lorsque nous avons introduit des conseils et des recommandations sur l'éloignement, l'hygiène et le maintien de la distance, l'incidence de la grippe a diminué, de même avec le virus Rs, cela dure, comme un signe que la morbidité générale a diminué. Nous avons également compilé les premiers chiffres d'une enquête transversale portant sur l'ensemble du pays, quelqu'un sait peut-être que nous l'avons réalisée au cours de la semaine 14 à Stockholm auprès d'un groupe spécifique d'individus, où 738 Stockholmois ont donné des échantillons, et nous avons constaté au cours de la semaine 14 que 2,5 % étaient positifs pour les virus respiratoires, ce qui montre qu'il s'agissait d'une valeur moyenne approximative pour la morbidité à Stockholm cette semaine-là, une infection active, pas les autres, il s'agit d'une détection d'une infection active. Nous avons répété l'étude pour l'ensemble du pays, puis nous voyons la semaine 17, une période plus courte, du 21 au 24 avril, et nous voyons qu'il n'y avait que 679 échantillons représentatifs à Stockholm, dans ce groupe 2,3 % avaient une maladie active détectable, nous voyons que les chiffres sont au même niveau que la semaine 14, nous ne savons pas comment cela s'est passé entre les deux, mais il s'agit d'une section transversale et d'un échantillon aléatoire, qui ne dit rien sur l'occurrence active dans des groupes individuels, c'est une moyenne.",oui,sciences naturelles,"la source mentionnee dans cet extrait de conference de presse est le resultat d'une enquete transversale menee dans tout le pays, avec un echantillonnage de donneurs a stockholm pendant les semaines 14 et 17. cette enquete a ete realisee pour determiner la prevalence des infections virales respiratoires actives, y compris le covid-19. cependant, il n'y a pas de mention specifique d'une organisation, d'une institution ou d'un expert particulier qui aurait mene l'enquete. par consequent, la source peut etre renseignee comme 'une enquete transversale nationale'.",suppression,négatif,non,non,,oui
202005121,2020-05-12,32,"Je montre à nouveau cette image qui montre la morbidité générale mesurée sur d'autres infections virales, l'image de gauche montre la mesure de la grippe, la ligne turquoise montre que lorsque nous avons introduit des conseils et des recommandations sur l'éloignement, l'hygiène et le maintien de la distance, l'incidence de la grippe a diminué, de même avec le virus Rs, cela dure, comme un signe que la morbidité générale a diminué. Nous avons également compilé les premiers chiffres d'une enquête transversale portant sur l'ensemble du pays, quelqu'un sait peut-être que nous l'avons réalisée au cours de la semaine 14 à Stockholm auprès d'un groupe spécifique d'individus, où 738 Stockholmois ont donné des échantillons, et nous avons constaté au cours de la semaine 14 que 2,5 % étaient positifs pour les virus respiratoires, ce qui montre qu'il s'agissait d'une valeur moyenne approximative pour la morbidité à Stockholm cette semaine-là, une infection active, pas les autres, il s'agit d'une détection d'une infection active. Nous avons répété l'étude pour l'ensemble du pays, puis nous voyons la semaine 17, une période plus courte, du 21 au 24 avril, et nous voyons qu'il n'y avait que 679 échantillons représentatifs à Stockholm, dans ce groupe 2,3 % avaient une maladie active détectable, nous voyons que les chiffres sont au même niveau que la semaine 14, nous ne savons pas comment cela s'est passé entre les deux, mais il s'agit d'une section transversale et d'un échantillon aléatoire, qui ne dit rien sur l'occurrence active dans des groupes individuels, c'est une moyenne. Dans le pays, au cours de la semaine 17, la première valeur de mesure dont nous disposons, nous avons reçu des échantillons de 2 573 personnes, où le chiffre est de 0,9 % de positifs dans l'ensemble du pays, où nous ne pouvons pas, à part Stockholm, dire quoi que ce soit sur les autres régions.",oui,sciences naturelles,"la source mentionnee dans cet extrait de conference de presse est une enquete transversale realisee en suede. elle a ete menee en deux vagues, la premiere durant la semaine 14 a stockholm aupres de 738 individus, et la seconde durant la semaine 17 dans l'ensemble du pays aupres de 2 573 personnes. les resultats de cette enquete ont ete utilises pour evaluer la prevalence des virus respiratoires actifs pendant la pandemie de covid-19.",suppression,négatif,non,non,,oui
