doc_ID,date,sentence_id,context,detect_evidence,detect_source,type_of_evidence,source_of_evidence,evidence_frame,associated_emotion,country_source,journalist_question
202005121,2020-05-12,49,Les symptômes peuvent être très subtils. Si vous avez 70 ans ou plus : évitez les contacts étroits pour éviter d'être infecté et de contaminer d'autres personnes. Lavez-vous les mains fréquemment avec de l'eau et du savon. Évitez les événements sociaux réunissant un grand nombre de participants. Restez à distance des autres et évitez les déplacements inutiles,"Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,50,Si vous avez 70 ans ou plus : évitez les contacts étroits pour éviter d'être infecté et de contaminer d'autres personnes. Lavez-vous les mains fréquemment avec de l'eau et du savon. Évitez les événements sociaux réunissant un grand nombre de participants. Restez à distance des autres et évitez les déplacements inutiles - je serai bref aujourd'hui.,"Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,51,Lavez-vous les mains fréquemment avec de l'eau et du savon. Évitez les événements sociaux réunissant un grand nombre de participants. Restez à distance des autres et évitez les déplacements inutiles - je serai bref aujourd'hui. Emma du SKR donnera un aperçu plus détaillé de la situation.,"Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,52,"Évitez les événements sociaux réunissant un grand nombre de participants. Restez à distance des autres et évitez les déplacements inutiles - je serai bref aujourd'hui. Emma du SKR donnera un aperçu plus détaillé de la situation. Comme le dit Karin, notre système de santé est très sollicité, mais il est stable.","Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,53,"Restez à distance des autres et évitez les déplacements inutiles - je serai bref aujourd'hui. Emma du SKR donnera un aperçu plus détaillé de la situation. Comme le dit Karin, notre système de santé est très sollicité, mais il est stable. Aujourd'hui, nous avons admis dans sept hôpitaux 1687 patients atteints de covidie -19 aujourd'hui, en dehors des soins intensifs.","Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,54,"- je serai bref aujourd'hui. Emma du SKR donnera un aperçu plus détaillé de la situation. Comme le dit Karin, notre système de santé est très sollicité, mais il est stable. Aujourd'hui, nous avons admis dans sept hôpitaux 1687 patients atteints de covidie -19 aujourd'hui, en dehors des soins intensifs. Nous avons encore environ 30 % de capacité disponible.","Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,55,"Emma du SKR donnera un aperçu plus détaillé de la situation. Comme le dit Karin, notre système de santé est très sollicité, mais il est stable. Aujourd'hui, nous avons admis dans sept hôpitaux 1687 patients atteints de covidie -19 aujourd'hui, en dehors des soins intensifs. Nous avons encore environ 30 % de capacité disponible. Mais lorsque la charge des soins intensifs diminue, le nombre de places disponibles diminue également.","Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,56,"Comme le dit Karin, notre système de santé est très sollicité, mais il est stable. Aujourd'hui, nous avons admis dans sept hôpitaux 1687 patients atteints de covidie -19 aujourd'hui, en dehors des soins intensifs. Nous avons encore environ 30 % de capacité disponible. Mais lorsque la charge des soins intensifs diminue, le nombre de places disponibles diminue également. Ici, nous avons travaillé en étroite collaboration avec l'industrie et les autorités et avons dû établir des priorités importantes, l'une des raisons de l'annulation de la chirurgie, mais principalement pour les soins intensifs, mais nous avons également annoncé que les entreprises privées ne l'utilisent pas, normalement il est utilisé dans des contextes vétérinaires, il est également réglé, nous achetons également auprès d'acteurs qui ne livrent généralement pas.","Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,57,"Aujourd'hui, nous avons admis dans sept hôpitaux 1687 patients atteints de covidie -19 aujourd'hui, en dehors des soins intensifs. Nous avons encore environ 30 % de capacité disponible. Mais lorsque la charge des soins intensifs diminue, le nombre de places disponibles diminue également. Ici, nous avons travaillé en étroite collaboration avec l'industrie et les autorités et avons dû établir des priorités importantes, l'une des raisons de l'annulation de la chirurgie, mais principalement pour les soins intensifs, mais nous avons également annoncé que les entreprises privées ne l'utilisent pas, normalement il est utilisé dans des contextes vétérinaires, il est également réglé, nous achetons également auprès d'acteurs qui ne livrent généralement pas. Une chose, c'est qu'il y a à nouveau une coopération entre le gouvernement, les autorités et d'autres, avec la Norvège, de sorte que nous obtenons un répit de la part de la Norvège, un petit ajout bienvenu, qui ne signifie pas une approche garantie, mais c'est un petit ajout.","Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
202005121,2020-05-12,58,"Nous avons encore environ 30 % de capacité disponible. Mais lorsque la charge des soins intensifs diminue, le nombre de places disponibles diminue également. Ici, nous avons travaillé en étroite collaboration avec l'industrie et les autorités et avons dû établir des priorités importantes, l'une des raisons de l'annulation de la chirurgie, mais principalement pour les soins intensifs, mais nous avons également annoncé que les entreprises privées ne l'utilisent pas, normalement il est utilisé dans des contextes vétérinaires, il est également réglé, nous achetons également auprès d'acteurs qui ne livrent généralement pas. Une chose, c'est qu'il y a à nouveau une coopération entre le gouvernement, les autorités et d'autres, avec la Norvège, de sorte que nous obtenons un répit de la part de la Norvège, un petit ajout bienvenu, qui ne signifie pas une approche garantie, mais c'est un petit ajout. La coordination de la distribution des médicaments essentiels permet de faire face à ces situations, sinon cela aurait été beaucoup plus difficile.","Lis l'extrait suivant et indique si celui-ci contient une référence à une preuve scientifique en lien avec la pandémie de COVID-19. Les preuves peuvent inclure des statistiques, des rapports scientifiques, des découvertes nouvelles, des données probantes, etc.","Lis l'extrait suivant et indique si celui-ci contient une référence à une une source scientifique en lien avec la pandémie de COVID-19. Les sources peuvent être des organisations comme l'OMS, l'Agence de santé publique, d'autres organisations ou des experts spécifiques.","Une preuve scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, merci d'identifier si elle provient des sciences naturelles (comme la biologie, la médecine) ou des sciences sociales (comme la sociologie, l'économie). Veuillez indiquer 'Sciences naturelles', 'Sciences sociales' ou 'NA' s'il est impossible de déterminer le type.","Une preuve ou une source scientifique a été mentionnée dans cet extrait de conférence de presse durant la pandémie de COVID-19, pouvez-vous identifier la source spécifique mentionnée ? Il peut s'agir d'une organisation, d'une institution ou d'un expert. Si la source est renseignée, veuillez l'indiquer clairement, sinon renseigner 'NA'","Analysez le contexte dans lequel la preuve ou la source scientifique de cet extrait de conférence de presse est citée, et choisis parmi l’une des trois options quel est le cadre dominant d’interprétation des preuves scientifiques dans cet extrait. Suppression : Ce cadre considère qu'il faut agir par précaution pour minimiser les risques de la propagation du virus même si le niveau de preuve scientifique est faible et l’incertitude élevée. Ceci justifie des mesures sévères et générales. Mitigation : Ce cadre considère qu’il convient d’avoir un certain niveau de preuves scientifiques pour justifier des mesures sévères contre le virus au regard des conséquences des mesures. Ceci justifie des mesures souples et volontaristes. Neutre : Ce cadre présente les preuves scientifiques sans les cadrer avec l’un des deux cadres précédents.","Examinez si la mention d'une preuve ou source scientifique dans l'extrait est associée à des émotions négatives comme la peur, la tristesse ou la colère ou positives comme l'espoir, la joie ou le plaisir. Indique 'positif' si les émotions sont positives, 'négatif' si les émotions sont négatives ou 'neutre' si aucune émotion n'est véhiculée","Examinez si la source scientifique mentionnée dans l'extrait provient d'un pays étranger à la Suède. Indiquez 'Oui' ou 'Non' si la source provient d'un pays étranger. Si la source n'est pas clairement identifiée, indiquez 'NA'",Déterminez si l'extrait contient une question posée par un ou une journaliste. Indique 'Oui' ou 'Non'
